"timestamp","VAL_23-LIC-92521:Z.Y.Value|average","VAL_23-LIC-92521:Z.X.Value|average","VAL_23-LIC-92521:Control Module:YR|average"
"2018-07-01 23:01:28",37.87927665799437,35.55959123457773,
"2018-07-01 23:01:29",37.82104761558803,35.54458174017157,
"2018-07-01 23:01:30",37.73865250830276,35.52354501432293,
"2018-07-01 23:01:31",38.212276353664606,35.6414143407886,
"2018-07-01 23:01:32",37.9056936769016,35.5643041857612,
"2018-07-01 23:01:33",37.7978398918336,35.536891824678214,
"2018-07-01 23:01:34",37.68326779961334,35.507827450323376,
"2018-07-01 23:01:35",38.32686882446008,35.66816925726248,
"2018-07-01 23:01:36",38.07619455819264,35.60499866459466,
"2018-07-01 23:01:37",38.07655632038296,35.604583388041675,
"2018-07-01 23:01:38",38.4550168396419,35.698613301675145,
"2018-07-01 23:01:39",38.590008573932316,35.73175766853969,
"2018-07-01 23:01:40",37.64898061157226,35.49609132373047,
